Business Name,Phone,Address,Website,Website Status,Website Notes,Email,Rating,Review Count,Google Maps URL,Vertical,City,Tags
"Fitness Attitudes","0404 847 895","49 George St, Kensington WA 6151, Australia","http://fitnessattitudes.com.au/","poor","No SSL (http only)","","5","7","https://maps.google.com/?cid=4378930536440803596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"​​Zenith Fitness Training Perth","07845 527639","​Unit 5 PH2 Business Park, Perth PH2 0FD, UK","http://zenithfitnesstraining.com/","poor","No SSL (http only)","","5","80","https://maps.google.com/?cid=8217808492707714490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Steel Fitness","0422 993 233","6 Church St, Perth WA 6000, Australia","","no_website","No website listed","","4.9","9","https://maps.google.com/?cid=14397858414440014803&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:no_website, city:perth, source:google-maps-scraper"
"Inner City Fitness - Inner City CrossFit","(08) 9328 2002","1-3 Old Aberdeen Pl, West Perth WA 6005, Australia","http://www.innercityfitness.com.au/","poor","No SSL (http only)","","5","64","https://maps.google.com/?cid=4328051797410497142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Fit2Be Personal Training Studio","0433 547 111","29/29 Murray St, Como WA 6152, Australia","http://www.fit2be.com.au/","poor","No SSL (http only)","","5","7","https://maps.google.com/?cid=13125468989834926738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Barefoot Body Training Studio","0401 333 772","137 Edward St, Perth WA 6000, Australia","http://www.barefootbodytrainingstudio.com.au/","poor","No SSL (http only)","","5","3","https://maps.google.com/?cid=10368078241933281662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Kasia Health Coach","0410 593 950","35 Kensington St, East Perth WA 6004, Australia","http://www.kasiahealthcoach.com/","poor","No SSL (http only)","","5","10","https://maps.google.com/?cid=10909177858826143899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"PTX Fitness","07939 474469","Auld Bond Rd, Perth PH1 3FX, UK","","no_website","No website listed","","4.9","17","https://maps.google.com/?cid=14648883580464444870&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:no_website, city:perth, source:google-maps-scraper"
"HIITMAN ELITE TRAINING","0423 650 885","Brookfield Tower, 125 St Georges Terrace, Perth WA 6000, Australia","http://www.hiitmanet.com/","poor","No SSL (http only)","","5","6","https://maps.google.com/?cid=11605649483919765459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Momentum Lifestyles","0402 457 702","108 Brown St, East Perth WA 6004, Australia","http://momentumlifestyles.com.au/","poor","No SSL (http only)","","5","9","https://maps.google.com/?cid=11041282130521971213&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Inner City Fitness - Inner City CrossFit","(08) 9328 2002","1-3 Old Aberdeen Pl, West Perth WA 6005, Australia","http://www.innercityfitness.com.au/","poor","No SSL (http only)","","5","64","https://maps.google.com/?cid=4328051797410497142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Grandstand Crossfit","0424 476 235","92 Parry St, Perth WA 6000, Australia","http://www.grandstandcrossfit.com.au/","poor","No SSL (http only)","","4.8","92","https://maps.google.com/?cid=4456420861870634739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Crossfit Perth","(08) 9300 2506","Unit 12/210 Winton Rd, Joondalup WA 6027, Australia","http://www.crossfitperth.com.au/","poor","No SSL (http only)","","4.8","33","https://maps.google.com/?cid=16407312710936661920&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Euphonic Fitness","0466 716 768","1 Pitino Ct, Osborne Park WA 6017, Australia","http://www.euphonicfitness.com/","poor","No SSL (http only)","","5","140","https://maps.google.com/?cid=3859797609785976777&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"CrossFit Manticore","0433 291 285","11/7 King Edward Rd, Osborne Park WA 6017, Australia","http://www.crossfitmanticore.com/","poor","No SSL (http only)","","5","36","https://maps.google.com/?cid=17215436569135405320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Fuller Fitness","(08) 9321 4819","250 St Georges Terrace, Perth WA 6000, Australia","http://www.fullerfitness.com.au/","poor","No SSL (http only)","","5","4","https://maps.google.com/?cid=11046550058850666623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"MVMT Hub Training Centre","0403 028 335","1/13 Jones St, O'Connor WA 6163, Australia","http://www.movementhubperth.com/","poor","No SSL (http only)","","5","77","https://maps.google.com/?cid=3122648912053827556&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Fitness HQ - Cannington","0435 666 716","Unit 3/385 Sevenoaks St, Beckenham WA 6107, Australia","http://www.thefitnesshq.com.au/","poor","No SSL (http only)","","4.9","104","https://maps.google.com/?cid=14626137418546828161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"NVLD Fitness","0415 126 334","1/13 Emplacement Cres, Hamilton Hill WA 6163, Australia","http://www.nvldfitness.com/","poor","No SSL (http only)","","5","111","https://maps.google.com/?cid=7405543413608919349&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Hillside CrossFit","0431 614 865","2 Elgee Rd, Bellevue WA 6056, Australia","http://www.hillsidecrossfit.com.au/","poor","No SSL (http only)","","4.9","92","https://maps.google.com/?cid=16688879760398356156&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"V-Core Functional Athletics","0466 242 572","Unit 25, 350 cambridge street and corner of, Alexander St, Wembley WA 6014, Australia","","no_website","No website listed","","5","15","https://maps.google.com/?cid=12706566711139220777&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:no_website, city:perth, source:google-maps-scraper"
"CrossFit The Shack","0426 233 151","unit 12/2/6 Tulloch Way, Canning Vale WA 6155, Australia","http://www.crossfittheshack.com.au/","poor","No SSL (http only)","","5","66","https://maps.google.com/?cid=1052785634713701711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"CrossFit Dignus","0468 486 508","10b Harold St, Dianella WA 6059, Australia","http://www.dignusathletica.com.au/","poor","No SSL (http only)","","4.8","23","https://maps.google.com/?cid=14850831679043971333&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Innerbloom CrossFit","0483 924 359","3/89 Christable Way, Landsdale WA 6065, Australia","http://innerbloomcrossfit.com.au/","poor","No SSL (http only)","","5","102","https://maps.google.com/?cid=1875846175776238793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Niche CrossFit","0431 099 705","11/11 Milson Pl, O'Connor WA 6163, Australia","https://nichecrossfit.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing","mediocre","No mobile viewport detected","","5","31","https://maps.google.com/?cid=8991515069016847120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:mediocre, city:perth, source:google-maps-scraper"
"Avada Athletica","(08) 6460 2256","2/4 Zeta Cres, O'Connor WA 6163, Australia","http://www.avadaathletica.com.au/","poor","No SSL (http only)","","5","28","https://maps.google.com/?cid=2623586143140244185&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Legion Strength and Conditioning","0485 874 497","Unit 2/9 Kirke St, Balcatta WA 6021, Australia","","no_website","No website listed","","5","79","https://maps.google.com/?cid=1035617247400883255&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:no_website, city:perth, source:google-maps-scraper"
"West Coast Barbell Club","0424 301 717","4 Chelsea St, Perth WA 6000, Australia","https://westcoastbarbellclub.com/","mediocre","No mobile viewport detected","","5","84","https://maps.google.com/?cid=12555110287846517852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:mediocre, city:perth, source:google-maps-scraper"
"Sagitta CrossFit - Forrestdale","0483 923 691","12 Haydock St, Forrestdale WA 6112, Australia","https://sagitta.com.au/","mediocre","No mobile viewport detected","","5","45","https://maps.google.com/?cid=292151459454575783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:mediocre, city:perth, source:google-maps-scraper"
"Coast Fitness Scarborough","0418 896 473","4/168 Scarborough Beach Rd, Scarborough WA 6019, Australia","http://www.coast-fitness.com.au/","poor","No SSL (http only)","","5","91","https://maps.google.com/?cid=2595617475218217842&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"VP Fit","0485 001 890","3/5 Emplacement Cres, Hamilton Hill WA 6163, Australia","http://www.vpfit.com.au/","poor","No SSL (http only)","","5","94","https://maps.google.com/?cid=14133453972295797901&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Perth","vertical:gyms, website:poor, city:perth, source:google-maps-scraper"
"Iron Industry Gym CBD East","0410 908 880","Level 1/281-301 Pulteney St, Adelaide SA 5000, Australia","http://ironindustrygym.com.au/","poor","No SSL (http only)","","4.9","316","https://maps.google.com/?cid=2970088653217338210&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Blackbird Fitness","(08) 7226 9153","Level 1, 200/220 Commercial Rd, Port Adelaide SA 5015, Australia","http://www.blackbirdfitness.com.au/","poor","No SSL (http only)","","5","267","https://maps.google.com/?cid=13055988932620613990&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Soul 365","0432 433 306","26 Elizabeth St, Adelaide SA 5000, Australia","http://www.soul365.com.au/","poor","No SSL (http only)","","5","125","https://maps.google.com/?cid=7128759116110075613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Derrimut 24:7 Gym - Rundle Mall","(08) 8232 0743","7/127 Rundle Mall, Adelaide SA 5000, Australia","http://derrimut247.com.au/","poor","No SSL (http only)","","3.6","333","https://maps.google.com/?cid=10092945499782076513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Freedom Fitness","0404 756 063","235 Flinders St, Adelaide SA 5000, Australia","http://www.freedomfitness.com.au/","poor","No SSL (http only)","","4.6","102","https://maps.google.com/?cid=2083788856813647223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"XRS GYM","0426 023 964","18 Young St, Adelaide SA 5000, Australia","http://www.xrsgym.com/","poor","No SSL (http only)","","5","33","https://maps.google.com/?cid=3821968331692231541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Fitstop Adelaide City","0430 223 398","151 Pirie Street, Shop 5 Pulteney St, Adelaide SA 5000, Australia","https://fitstop.com/au/web/locations/au/Adelaide%20City","mediocre","No mobile viewport detected","","4.9","84","https://maps.google.com/?cid=10473833647549443011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:mediocre, city:adelaide, source:google-maps-scraper"
"AC Fitness","","208 Gouger St, Adelaide SA 5000, Australia","","no_website","No website listed","","5","8","https://maps.google.com/?cid=6383866882878302878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:no_website, city:adelaide, source:google-maps-scraper"
"Anytime Fitness Black Forest","(08) 8351 1531","Shop 2-3 727/715 South Rd, Black Forest SA 5035, Australia","https://club.anytimefitness.com.au/black-forest-sa","mediocre","No mobile viewport detected","","4.6","244","https://maps.google.com/?cid=8800773500715812504&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:mediocre, city:adelaide, source:google-maps-scraper"
"Anytime Fitness","(08) 8351 9069","Shop B/164 Henley Beach Rd, Mile End SA 5031, Australia","https://club.anytimefitness.com.au/mile-end-sa","mediocre","No mobile viewport detected","","4","160","https://maps.google.com/?cid=6732542650771939429&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:mediocre, city:adelaide, source:google-maps-scraper"
"Revolution Health Clubs","0488 220 116","3/75A Angas St, Adelaide SA 5000, Australia","http://www.revolutionhealthclubs.com.au/","poor","No SSL (http only)","","4.8","21","https://maps.google.com/?cid=562111154050390118&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Challenger Fitness Club","0420 321 000","13 Shannon Pl, Adelaide SA 5000, Australia","","no_website","No website listed","","4.9","93","https://maps.google.com/?cid=17142082008102541858&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:no_website, city:adelaide, source:google-maps-scraper"
"98 Gym Adelaide","0432 238 357","Unit 5/136 Mooringe Ave, North Plympton SA 5037, Australia","https://98training.com/locations/adelaide","mediocre","No mobile viewport detected","","5","16","https://maps.google.com/?cid=18040942878855233471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:mediocre, city:adelaide, source:google-maps-scraper"
"""The Gym""","0414 604 055","141 Henley Beach Rd, Mile End SA 5031, Australia","http://www.the-gym.com.au/","poor","No SSL (http only)","","4.9","724","https://maps.google.com/?cid=10492804984698461435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Anytime Fitness","0477 007 234","110-112 Commercial Rd, Port Adelaide SA 5015, Australia","https://www.anytimefitness.com.au/gyms/au-1077/port-adelaide-sa-5015/","mediocre","No mobile viewport detected","","4","98","https://maps.google.com/?cid=776376053001787330&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:mediocre, city:adelaide, source:google-maps-scraper"
"Anytime Fitness Unley Club","(08) 8271 4144","14 Arthur St, Unley SA 5061, Australia","https://www.anytimefitness.com.au/gyms/au-1201/unley-sa-5061/#about","mediocre","No mobile viewport detected","","4.2","112","https://maps.google.com/?cid=15154359330521522808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:mediocre, city:adelaide, source:google-maps-scraper"
"V2 FIT","0483 835 504","61 King William St, Kent Town SA 5067, Australia","http://www.v2fit.com.au/","poor","No SSL (http only)","","5","37","https://maps.google.com/?cid=6274362000223437473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Satori Women's Health Club","(08) 8299 9701","80A Unley Rd, Unley SA 5061, Australia","http://www.satorihealthclub.com.au/","poor","No SSL (http only)","","5","26","https://maps.google.com/?cid=10611938107979584927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Anytime Fitness Prospect","(08) 8262 9073","Churchill Centre, 390 Churchill Rd, Prospect SA 5082, Australia","https://club.anytimefitness.com.au/prospect-sa","mediocre","No mobile viewport detected","","3.9","116","https://maps.google.com/?cid=13991574379775110991&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:mediocre, city:adelaide, source:google-maps-scraper"
"Rock Solid 24/7 Gym","0402 918 138","Unit 1/108 Tolley Rd, St Agnes SA 5097, Australia","http://www.rocksolid247gym.com/","poor","No SSL (http only)","","4.6","154","https://maps.google.com/?cid=7671759160358558614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Vibe Fitness 24/7","0478 731 599","Shop 4/11 Lawrence Hargrave Way, Parafield SA 5106, Australia","http://vibefitness247.com.au/","poor","No SSL (http only)","","4.8","78","https://maps.google.com/?cid=7945038233026317377&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"PLATFRM North Adelaide","(08) 8361 8113","101-103 Melbourne St, North Adelaide SA 5006, Australia","http://www.platfrm.com.au/","poor","No SSL (http only)","","5","21","https://maps.google.com/?cid=11127001590037364988&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"HANG FIT STREET WORKOUT STUDIO","0412 220 321","465 Morphett St, Adelaide SA 5000, Australia","","no_website","No website listed","","5","4","https://maps.google.com/?cid=15912113176828811619&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:no_website, city:adelaide, source:google-maps-scraper"
"MU | FU Fitness","0434 374 953","120 Unley Rd, Unley SA 5061, Australia","http://www.mufufit.com/","poor","No SSL (http only)","","5","88","https://maps.google.com/?cid=17401624361613431939&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"CrossFit Adelaide","0424 319 887","4/1 Barrpowell St, Welland SA 5007, Australia","http://www.crossfitadelaide.com/","poor","No SSL (http only)","","4.8","33","https://maps.google.com/?cid=16578774819724113621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Just Box | Boxing Gym Adelaide","0414 926 883","Unit 2/320 Findon Rd, Kidman Park SA 5025, Australia","https://www.justbox.au/","mediocre","No mobile viewport detected","","4.9","90","https://maps.google.com/?cid=17407015187499754369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:mediocre, city:adelaide, source:google-maps-scraper"
"Elementary Fitness","0418 191 991","7 Carrington St, Adelaide SA 5000, Australia","https://elementaryfitness.au/","mediocre","No mobile viewport detected","","5","2","https://maps.google.com/?cid=8833870066164604660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:mediocre, city:adelaide, source:google-maps-scraper"
"StrengthWorx","0427 081 735","208/214 Gouger St, Adelaide SA 5000, Australia","http://strengthworx.com.au/","poor","No SSL (http only)","","5","7","https://maps.google.com/?cid=11337266899000345175&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Adelaide University Sport and Fitness","(08) 8313 5403","Lady Symon Building, University of Adelaide, Gate 10 Victoria Dr, Adelaide SA 5005, Australia","https://www.adelaideunisport.com.au/","mediocre","No mobile viewport detected","","3.7","6","https://maps.google.com/?cid=4504995760450267244&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:mediocre, city:adelaide, source:google-maps-scraper"
"Zumba with Lola Adelaide City","0420 274 677","24 Dumfries Pl, Adelaide SA 5000, Australia","https://www.zumba.com/en-US/profile/laleh-samadi/1113311","mediocre","No mobile viewport detected","","5","108","https://maps.google.com/?cid=7564304475175913484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:mediocre, city:adelaide, source:google-maps-scraper"
"Xpress Personal Training","0415 795 879","470 Pulteney St, Adelaide SA 5000, Australia","http://www.xpresspt.com/","poor","No SSL (http only)","","5","51","https://maps.google.com/?cid=7021880692483716401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"GEDfit","0403 645 294","322-324 Grange Rd, Kidman Park SA 5025, Australia","http://www.gedfit.com.au/","poor","No SSL (http only)","","5","19","https://maps.google.com/?cid=5992621365771836314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Adelaide Kickboxing Academy","0461 508 255","33 Angas St, Adelaide SA 5000, Australia","https://www.adelaidekickboxing.com.au/promo/7daypass.html","poor","Site unreachable (timeout)","","4.8","32","https://maps.google.com/?cid=8036462942554691641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Freedom Fitness","0404 756 063","235 Flinders St, Adelaide SA 5000, Australia","http://www.freedomfitness.com.au/","poor","No SSL (http only)","","4.6","102","https://maps.google.com/?cid=2083788856813647223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Iron Industry Gym CBD East","0410 908 880","Level 1/281-301 Pulteney St, Adelaide SA 5000, Australia","http://ironindustrygym.com.au/","poor","No SSL (http only)","","4.9","316","https://maps.google.com/?cid=2970088653217338210&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
"Blackbird Fitness","(08) 7226 9153","Level 1, 200/220 Commercial Rd, Port Adelaide SA 5015, Australia","http://www.blackbirdfitness.com.au/","poor","No SSL (http only)","","5","267","https://maps.google.com/?cid=13055988932620613990&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","gyms","Adelaide","vertical:gyms, website:poor, city:adelaide, source:google-maps-scraper"
